question_id,topic,question,affected_rows,decision_required_before,ripeness,ripeness_basis,review_findings
FDQ-001,Marketplace PIA structure,"Should Marketplace, Provider Network, and Community become one new PIA, one PIA with supplements, multiple PIAs, or an extension of existing PIAs?",ES-FEAT-MARKETPLACE-001;ES-FEAT-MARKETPLACE-002;ES-FEAT-MARKETPLACE-003;ES-FEAT-MARKETPLACE-004;ES-FEAT-MARKETPLACE-005;ES-FEAT-MARKETPLACE-006;ES-FEAT-MARKETPLACE-007;ES-FEAT-MARKETPLACE-008;ES-FEAT-MARKETPLACE-009;ES-FEAT-MARKETPLACE-010;ES-FEAT-MARKETPLACE-011;ES-FEAT-MARKETPLACE-012;ES-FEAT-MARKETPLACE-013;ES-FEAT-MARKETPLACE-014,"Any new PIA drafting, adoption, provider activation, marketplace launch, or release planning use",RIPE_WITH_CAUTION,Question may be reviewed after targeted rereview confirms revised evidence boundaries.,CLAUDE;PERPLEXITY;CURSOR
FDQ-002,PIA supplement grouping,Are the proposed fourteen PIA supplements the correct grouping for the 179 supplement-candidate rows?,ES-FEAT-PLATFORM-003;ES-FEAT-PLATFORM-005;ES-FEAT-PLATFORM-006;ES-FEAT-PLATFORM-007;ES-FEAT-PLATFORM-008;ES-FEAT-PLATFORM-009;ES-FEAT-PLATFORM-010;ES-FEAT-IDENTITY-005;ES-FEAT-IDENTITY-006;ES-FEAT-IDENTITY-007;ES-FEAT-IDENTITY-008;ES-FEAT-IDENTITY-009;ES-FEAT-IDENTITY-010;ES-FEAT-IDENTITY-012;ES-FEAT-IDENTITY-013;ES-FEAT-IDENTITY-014;ES-FEAT-IDENTITY-015;ES-FEAT-IDENTITY-016;ES-FEAT-RELATIONSHIP-001;ES-FEAT-RELATIONSHIP-003;ES-FEAT-RELATIONSHIP-004;ES-FEAT-RELATIONSHIP-005;ES-FEAT-RELATIONSHIP-006;ES-FEAT-RELATIONSHIP-007;ES-FEAT-RELATIONSHIP-008;ES-FEAT-RELATIONSHIP-009;ES-FEAT-RELATIONSHIP-010;ES-FEAT-RELATIONSHIP-011;ES-FEAT-FACILITY-001;ES-FEAT-FACILITY-002;ES-FEAT-FACILITY-003;ES-FEAT-FACILITY-004;ES-FEAT-FACILITY-005;ES-FEAT-FACILITY-006;ES-FEAT-FACILITY-007;ES-FEAT-FACILITY-008;ES-FEAT-FACILITY-009;ES-FEAT-FACILITY-010;ES-FEAT-FACILITY-012;ES-FEAT-FACILITY-013;ES-FEAT-FACILITY-014;ES-FEAT-FACILITY-015;ES-FEAT-FACILITY-016;ES-FEAT-FACILITY-017;ES-FEAT-HORSE-002;ES-FEAT-HORSE-003;ES-FEAT-HORSE-004;ES-FEAT-HORSE-005;ES-FEAT-HORSE-006;ES-FEAT-HORSE-007;ES-FEAT-HORSE-008;ES-FEAT-HORSE-009;ES-FEAT-HORSE-010;ES-FEAT-HORSE-011;ES-FEAT-HORSE-012;ES-FEAT-HORSE-013;ES-FEAT-CARE-001;ES-FEAT-CARE-002;ES-FEAT-CARE-003;ES-FEAT-CARE-004;ES-FEAT-CARE-005;ES-FEAT-CARE-006;ES-FEAT-CARE-007;ES-FEAT-CARE-008;ES-FEAT-CARE-009;ES-FEAT-CARE-010;ES-FEAT-CARE-011;ES-FEAT-CARE-012;ES-FEAT-CARE-013;ES-FEAT-CARE-014;ES-FEAT-CARE-015;ES-FEAT-CARE-016;ES-FEAT-CARE-017;ES-FEAT-CARE-018;ES-FEAT-LESSONS-001;ES-FEAT-LESSONS-002;ES-FEAT-LESSONS-003;ES-FEAT-LESSONS-004;ES-FEAT-LESSONS-005;ES-FEAT-LESSONS-006;ES-FEAT-LESSONS-009;ES-FEAT-LESSONS-010;ES-FEAT-LESSONS-011;ES-FEAT-LESSONS-012;ES-FEAT-LESSONS-013;ES-FEAT-LESSONS-015;ES-FEAT-TASKS-001;ES-FEAT-TASKS-002;ES-FEAT-TASKS-003;ES-FEAT-TASKS-004;ES-FEAT-TASKS-006;ES-FEAT-TASKS-007;ES-FEAT-TASKS-008;ES-FEAT-TASKS-009;ES-FEAT-TASKS-010;ES-FEAT-TASKS-011;ES-FEAT-TASKS-014;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-COMMUNICATIONS-002;ES-FEAT-COMMUNICATIONS-003;ES-FEAT-COMMUNICATIONS-005;ES-FEAT-COMMUNICATIONS-006;ES-FEAT-COMMUNICATIONS-007;ES-FEAT-COMMUNICATIONS-008;ES-FEAT-COMMUNICATIONS-009;ES-FEAT-COMMUNICATIONS-010;ES-FEAT-COMMUNICATIONS-011;ES-FEAT-COMMUNICATIONS-012;ES-FEAT-COMMUNICATIONS-013;ES-FEAT-COMMUNICATIONS-014;ES-FEAT-DOCUMENTS-001;ES-FEAT-DOCUMENTS-003;ES-FEAT-DOCUMENTS-004;ES-FEAT-DOCUMENTS-005;ES-FEAT-DOCUMENTS-006;ES-FEAT-DOCUMENTS-007;ES-FEAT-DOCUMENTS-008;ES-FEAT-DOCUMENTS-009;ES-FEAT-DOCUMENTS-010;ES-FEAT-DOCUMENTS-011;ES-FEAT-DOCUMENTS-012;ES-FEAT-DOCUMENTS-013;ES-FEAT-DOCUMENTS-014;ES-FEAT-DOCUMENTS-015;ES-FEAT-FINANCIAL-001;ES-FEAT-FINANCIAL-002;ES-FEAT-FINANCIAL-003;ES-FEAT-FINANCIAL-004;ES-FEAT-FINANCIAL-005;ES-FEAT-FINANCIAL-006;ES-FEAT-FINANCIAL-007;ES-FEAT-FINANCIAL-008;ES-FEAT-FINANCIAL-009;ES-FEAT-FINANCIAL-010;ES-FEAT-FINANCIAL-011;ES-FEAT-FINANCIAL-016;ES-FEAT-FINANCIAL-018;ES-FEAT-FINANCIAL-019;ES-FEAT-INVENTORY-001;ES-FEAT-INVENTORY-002;ES-FEAT-INVENTORY-003;ES-FEAT-INVENTORY-004;ES-FEAT-INVENTORY-005;ES-FEAT-INVENTORY-006;ES-FEAT-INVENTORY-007;ES-FEAT-INVENTORY-008;ES-FEAT-INVENTORY-009;ES-FEAT-INVENTORY-010;ES-FEAT-INVENTORY-011;ES-FEAT-INVENTORY-012;ES-FEAT-EVENTS-001;ES-FEAT-EVENTS-002;ES-FEAT-EVENTS-003;ES-FEAT-EVENTS-004;ES-FEAT-EVENTS-005;ES-FEAT-EVENTS-006;ES-FEAT-EVENTS-007;ES-FEAT-EVENTS-008;ES-FEAT-EVENTS-009;ES-FEAT-EVENTS-010;ES-FEAT-EVENTS-011;ES-FEAT-EVENTS-012;ES-FEAT-EVENTS-013;ES-FEAT-EVENTS-014;ES-FEAT-MEDIA-001;ES-FEAT-MEDIA-002;ES-FEAT-MEDIA-003;ES-FEAT-MEDIA-004;ES-FEAT-MEDIA-005;ES-FEAT-MEDIA-006;ES-FEAT-MEDIA-007;ES-FEAT-MEDIA-009;ES-FEAT-MEDIA-010;ES-FEAT-MEDIA-011;ES-FEAT-MEDIA-012;ES-FEAT-MEDIA-013;ES-FEAT-MEDIA-014;ES-FEAT-MEDIA-015;ES-FEAT-MEDIA-016,Any supplement drafting or adoption,PREREQUISITE_CORRECTION_REQUIRED,"Independent reviews identified source identity, risk, Code Guide, coverage terminology, or authority-baseline prerequisites.",CLAUDE;PERPLEXITY;CURSOR
FDQ-003,Risk methodology,Is the severity/likelihood weighting acceptable as a planning signal?,ALL,Using priority queues for governance sequencing,PREREQUISITE_CORRECTION_REQUIRED,"Independent reviews identified source identity, risk, Code Guide, coverage terminology, or authority-baseline prerequisites.",CLAUDE;PERPLEXITY;CURSOR
FDQ-004,Readiness methodology,Is the layer-weighted governance-readiness score acceptable?,ALL,Using readiness bands as baseline status,RIPE_WITH_CAUTION,Question may be reviewed after targeted rereview confirms revised evidence boundaries.,CLAUDE;PERPLEXITY;CURSOR
FDQ-005,Release planning assumptions,May MVP classifications and future release targets be used as planning assumptions?,ALL,"Any roadmap, pilot, beta, GA, or release commitment",RIPE_WITH_CAUTION,Question may be reviewed after targeted rereview confirms revised evidence boundaries.,CLAUDE;PERPLEXITY;CURSOR
FDQ-006,Code Guide sequencing,Which Code Guide gaps should be drafted or amended first?,ES-FEAT-RELATIONSHIP-002;ES-FEAT-FACILITY-011;ES-FEAT-LESSONS-007;ES-FEAT-LESSONS-008;ES-FEAT-TASKS-005;ES-FEAT-DOCUMENTS-002;ES-FEAT-FINANCIAL-012;ES-FEAT-INVENTORY-013;ES-FEAT-MEDIA-008;ES-FEAT-AI-001;ES-FEAT-AI-002;ES-FEAT-AI-003;ES-FEAT-AI-004;ES-FEAT-AI-005;ES-FEAT-AI-006;ES-FEAT-AI-007;ES-FEAT-AI-008;ES-FEAT-AI-009;ES-FEAT-AI-010;ES-FEAT-AI-011;ES-FEAT-AI-012;ES-FEAT-INTEGRATIONS-001;ES-FEAT-INTEGRATIONS-002;ES-FEAT-INTEGRATIONS-003;ES-FEAT-INTEGRATIONS-004;ES-FEAT-INTEGRATIONS-005;ES-FEAT-INTEGRATIONS-006;ES-FEAT-INTEGRATIONS-007;ES-FEAT-INTEGRATIONS-008;ES-FEAT-INTEGRATIONS-009;ES-FEAT-INTEGRATIONS-010;ES-FEAT-INTEGRATIONS-011;ES-FEAT-INTEGRATIONS-012;ES-FEAT-INTEGRATIONS-013;ES-FEAT-INTEGRATIONS-014;ES-FEAT-INTEGRATIONS-015;ES-FEAT-INTEGRATIONS-016;ES-FEAT-DEVELOPER-001;ES-FEAT-DEVELOPER-002;ES-FEAT-DEVELOPER-003;ES-FEAT-DEVELOPER-004;ES-FEAT-DEVELOPER-005;ES-FEAT-DEVELOPER-006;ES-FEAT-DEVELOPER-007;ES-FEAT-DEVELOPER-008;ES-FEAT-DEVELOPER-009;ES-FEAT-DEVELOPER-010;ES-FEAT-DEVELOPER-011;ES-FEAT-DEVELOPER-012,Code Guide drafting or activation,PREREQUISITE_CORRECTION_REQUIRED,"Independent reviews identified source identity, risk, Code Guide, coverage terminology, or authority-baseline prerequisites.",CLAUDE;PERPLEXITY;CURSOR
FDQ-007,Fully covered standard,"Should FULLY_COVERED require adopted governance, active governance, or documentary coverage only?",ES-FEAT-PLATFORM-001;ES-FEAT-PLATFORM-002;ES-FEAT-PLATFORM-004;ES-FEAT-IDENTITY-001;ES-FEAT-IDENTITY-002;ES-FEAT-IDENTITY-003;ES-FEAT-IDENTITY-011;ES-FEAT-HORSE-001;ES-FEAT-LESSONS-014;ES-FEAT-COMMUNICATIONS-004;ES-FEAT-FINANCIAL-017,Treating FULLY_COVERED as an authoritative baseline category,PREREQUISITE_CORRECTION_REQUIRED,"Independent reviews identified source identity, risk, Code Guide, coverage terminology, or authority-baseline prerequisites.",CLAUDE;PERPLEXITY;CURSOR
FDQ-008,Runtime verification,Should runtime verification occur in a later separately authorized phase?,ALL,"Runtime, provider, UAT, pilot, staging, or production verification",RIPE_WITH_CAUTION,Question may be reviewed after targeted rereview confirms revised evidence boundaries.,CLAUDE;PERPLEXITY;CURSOR
FDQ-009,Authoritative baseline,Should the revised matrix become the authoritative baseline for governance-to-code conformity review?,ALL,"Baseline lock, merge, or conformity program use",PREREQUISITE_CORRECTION_REQUIRED,"Independent reviews identified source identity, risk, Code Guide, coverage terminology, or authority-baseline prerequisites.",CLAUDE;PERPLEXITY;CURSOR
FDQ-010,Future planning dimensions,"Should a future version incorporate cost, engineering estimates, and roadmap dates?",ALL,"Costed roadmap, staffing, or delivery-date commitments",RIPE_WITH_CAUTION,Question may be reviewed after targeted rereview confirms revised evidence boundaries.,CLAUDE;PERPLEXITY;CURSOR
